Timestamp,Angle
2.603192925453186,0.5872887
2.635591983795166,0.58406746
2.6673959493637085,0.5772701
2.703248977661133,0.56442744
2.7338849306106567,0.54872423
2.7680020332336426,0.53118646
2.803704023361206,0.5078466
2.836786985397339,0.4848336
2.8663359880447388,0.46101767
2.90343701839447,0.44667098
2.9351919889450073,0.44015092
2.973541021347046,0.43206418
3.003378987312317,0.42640013
3.036518931388855,0.41208175
3.0738500356674194,0.39729682
3.1052509546279907,0.38025296
3.1354589462280273,0.34980494
3.1733310222625732,0.32907104
3.203637957572937,0.30470908
3.243690013885498,0.29719174
3.273674964904785,0.2887291
3.305190920829773,0.28078526
3.337499976158142,0.27451423
3.3745609521865845,0.27302432
3.4254629611968994,0.26926625
3.446591019630432,0.26521462
3.474179983139038,0.26289612
3.5057510137557983,0.26003063
3.5446640253067017,0.25482464
3.567183017730713,0.24761376
3.6261879205703735,0.2449598
3.6480599641799927,0.24036163
3.6769750118255615,0.23791355
3.7029789686203003,0.23122503
3.76029896736145,0.22996454
3.7778719663619995,0.22849186
3.8137680292129517,0.22439381
3.8350149393081665,0.22164938
3.8938839435577393,0.21416055
3.9105149507522583,0.21156514
3.950966954231262,0.20785378
3.9943870306015015,0.20156017
4.0100250244140625,0.19804016
4.038720011711121,0.19238432
4.073207974433899,0.18705465
4.113649964332581,0.18093856
4.136047959327698,0.17871225
4.178902983665466,0.17599039
4.213683009147644,0.17550085
4.243338942527771,0.17368647
4.29544198513031,0.16804123
4.310166954994202,0.16869515
4.346699953079224,0.16723447
4.377076029777527,0.16291985
4.413197994232178,0.16328812
4.449451923370361,0.15935522
4.48362398147583,0.1589899
4.514281988143921,0.15845026
4.541018962860107,0.15678836
4.5778080224990845,0.158756
4.604154944419861,0.15633439
4.644223928451538,0.15736517
4.683439016342163,0.15615878
4.71411395072937,0.15337463
4.744010925292969,0.15109749
4.783151030540466,0.15122452
4.813555955886841,0.14878388
4.8482619524002075,0.15309447
4.883319973945618,0.14990881
4.914083003997803,0.1518096
4.94950795173645,0.14993437
4.983108997344971,0.15179142
5.012779951095581,0.15215121
5.044479966163635,0.15275456
5.080325961112976,0.15114368
5.11338996887207,0.15315142
5.146456003189087,0.15356739
5.1830140352249146,0.15248963
5.213994026184082,0.15268773
5.249132990837097,0.15303254
5.277323961257935,0.15331417
5.312480926513672,0.15296932
5.347455978393555,0.15302584
5.378281950950623,0.152964
5.412464022636414,0.15342698
5.447876930236816,0.15561736
5.4826819896698,0.15353192
5.5147459506988525,0.15435222
5.546316027641296,0.15435371
5.583670973777771,0.154138
5.61427903175354,0.15571856
5.646359920501709,0.1534522
5.684082984924316,0.15544939
5.716131925582886,0.1549956
5.747264981269836,0.1521223
5.782693982124329,0.15534507
5.8152559995651245,0.15750095
5.849179983139038,0.15796706
5.882879018783569,0.16014822
5.913833022117615,0.15963487
5.94993793964386,0.16003515
5.982522010803223,0.1609191
6.016049027442932,0.16035081
6.04747200012207,0.16046584
6.082358002662659,0.160969
6.11511492729187,0.158577
6.152706980705261,0.15761301
6.183691024780273,0.15847294
6.216048955917358,0.16241595
6.252696990966797,0.16197294
6.283354997634888,0.15992893
6.3178499937057495,0.16137487
6.344370007514954,0.16083586
6.383059024810791,0.16093358
6.416887998580933,0.16460061
6.452947974205017,0.16487864
6.483475923538208,0.16677149
6.5228599309921265,0.16829842
6.571177959442139,0.16830242
6.58603298664093,0.1663585
6.623286008834839,0.16652213
6.671649932861328,0.1665945
6.686579942703247,0.1689183
6.723183989524841,0.17228842
6.771907925605774,0.16952346
6.7880539894104,0.17095698
6.814469933509827,0.17232525
6.872215986251831,0.17431134
6.887723922729492,0.17653352
6.923166990280151,-1.0
6.957207918167114,0.1768055
6.985613942146301,0.18152955
7.01597797870636,0.18751411
7.0731199979782104,0.18575865
7.086925983428955,0.19083531
7.128255009651184,0.19556652
7.1735769510269165,0.19891703
7.187767028808594,0.20614466
7.21444296836853,0.21182609
7.273815035820007,0.21550426
7.290732979774475,0.22012135
7.31729793548584,0.22347777
7.374519944190979,0.23139416
7.391413927078247,0.24008194
7.417459964752197,0.24631082
7.456143021583557,0.25522637
7.4933329820632935,0.25877023
7.528267025947571,0.26264787
7.575155019760132,0.26750112
7.589305996894836,0.27970675
7.622655034065247,0.28518513
7.675714015960693,0.29656756
7.691740036010742,0.31385067
7.717466950416565,0.31962365
7.775640964508057,0.33149245
7.78891396522522,0.3523861
7.8245779275894165,0.34587446
7.857270002365112,0.3636902
7.893288016319275,0.3813938
7.928566932678223,0.41811717
7.9631370306015015,0.44989806
7.984503984451294,0.47666055
8.045593023300171,0.49701202
8.059325933456421,0.5180472
8.085790991783142,0.5331543
8.144163966178894,0.5484952
8.162413001060486,0.56307817
8.19443392753601,0.5915436
8.2447190284729,0.62473154
8.263970017433167,0.6505001
8.311373949050903,0.6775689
8.324916958808899,0.70509195
8.363165020942688,0.7340078
8.41186797618866,0.7532318
8.43207597732544,0.7913353
8.453428030014038,0.8162373
8.512279033660889,0.83139133
8.531621932983398,0.8499139
8.56299102306366,0.8626998
8.592558026313782,0.87845916
8.627323985099792,0.8911816
8.662835001945496,0.92495555
8.695958018302917,0.9997734
8.728246927261353,0.98530763
8.75407099723816,0.99344766
8.79747200012207,0.9979032
8.828168034553528,1.0012927
8.86274802684784,0.99734926
8.895128011703491,1.0052828
8.933622002601624,0.997821
8.980801939964294,0.99106723
8.994931936264038,0.99455094
9.03283703327179,0.99816877
9.081341981887817,0.9919243
9.096732020378113,0.99517125
9.123196959495544,0.982676
9.181725978851318,0.98571527
9.196552991867065,0.98533356
9.221552014350891,0.9814133
9.263100981712341,0.9882258
9.296954035758972,0.9802156
9.327502965927124,0.9882622
9.362563014030457,0.9789244
9.416299939155579,0.97335106
9.432426929473877,0.9659137
9.464162945747375,0.9633054
9.516412019729614,0.9631552
9.533223986625671,0.9503517
9.564489006996155,0.9457218
9.596428990364075,0.9429737
9.63261592388153,0.93946195
9.683877944946289,0.94763446
9.698758006095886,0.94205683
9.72458791732788,0.94176894
9.764254927635193,0.9330629
9.798802971839905,0.90990233
9.85099995136261,0.9056743
9.865165948867798,0.8920384
9.902292013168335,0.8735555
9.951398968696594,0.8527685
9.965336918830872,0.8395023
9.99254596233368,0.8153314
10.05190396308899,0.8002186
10.06633996963501,0.78224605
10.102319955825806,0.75417095
10.132471919059753,0.7451272
10.185863018035889,0.7317575
10.203115940093994,0.7175095
10.252730965614319,0.6993958
10.267414927482605,0.67705745
10.29446792602539,0.6689819
10.336591005325317,0.6760452
10.37334394454956,0.66425085
10.395540952682495,0.65578467
10.452752947807312,0.6584189
10.46796202659607,0.6464004
10.520483016967773,0.6450747
10.535408020019531,0.64108425
10.572849035263062,0.6323672
10.594660997390747,0.62529117
10.635764002799988,0.6171018
10.67281198501587,0.61144596
10.72125494480133,0.613977
10.735839009284973,0.6138898
10.772096991539001,0.61493725
10.821602940559387,0.61218727
10.837561011314392,0.6104658
10.86357295513153,0.6116921
10.921813011169434,0.6116439
10.937440991401672,0.60953945
10.973152995109558,0.6064107
11.022408962249756,0.59693366
11.037874937057495,0.5744827
11.064126968383789,0.55139744
11.122736930847168,0.52670175
11.137351036071777,0.5137035
11.163470983505249,0.5073494
11.223024010658264,0.49564132
11.236910939216614,0.4897083
11.273252964019775,0.48998204
11.32358193397522,0.48405555
11.337806940078735,0.4852244
11.378201007843018,0.47774
11.424196004867554,0.47451797
11.43998098373413,0.46386534
11.466450929641724,0.4584558
11.524580955505371,0.45736763
11.540979981422424,0.45231798
11.567269921302795,0.4465277
11.624887943267822,0.44140953
11.640025973320007,0.4360458
11.6667640209198,0.43406156
11.706537961959839,0.42762303
11.742553949356079,0.4246841
11.772446036338806,0.42267364
11.807462930679321,0.41433808
11.843122005462646,0.40996712
11.878538012504578,0.40487155
11.900538921356201,0.40122
11.959597945213318,0.39370596
11.980437994003296,0.38561317
12.000533938407898,0.37573257
12.059919953346252,0.37090498
12.073559999465942,0.3687628
12.101063013076782,0.36064303
12.160323977470398,0.35667652
12.175014019012451,0.34962964
12.21329402923584,0.34548247
12.242231965065002,0.3414048
12.294355034828186,0.33887124
12.312554955482483,0.33286887
12.342862963676453,0.32966414
12.3786119222641,0.32922578
12.413192987442017,0.32711604
12.461671948432922,0.32552788
12.475275993347168,0.32368934
12.50241494178772,0.32001093
12.542570948600769,0.31679288
12.57729697227478,0.31751633
12.612756967544556,0.3171855
12.645171999931335,0.3131427
12.682433009147644,0.3116523
12.713253021240234,0.31265664
12.74623692035675,0.3109722
12.777385950088501,0.31266028
12.813009977340698,0.30731207
12.845050930976868,0.30936283
12.88248598575592,0.30931208
12.912936925888062,0.31034505
12.963964939117432,0.31444585
12.980093955993652,0.31268427
13.005674958229065,0.3121716
13.063971996307373,0.31457326
13.082129001617432,0.31177923
13.113557934761047,0.3089989
13.147194981575012,0.31088665
13.18320894241333,0.30758908
13.212628960609436,0.31017566
13.248132944107056,0.3064744
13.283245921134949,0.30717745
13.313374996185303,0.30392787
13.36539900302887,0.3016805
13.3817880153656,0.3032557
13.407925009727478,0.30326244
13.444903016090393,0.30565292
13.482998013496399,0.30525953
13.513604998588562,0.303379
13.546006917953491,0.30265993
13.583047986030579,0.30060986
13.613914966583252,0.30143347
13.647709012031555,0.3019023
13.68269693851471,0.301372
13.714769959449768,0.30303177
13.747965931892395,0.30193344
13.78374195098877,0.30180597
13.812956929206848,0.30131522
13.852836012840271,0.3030568
13.882900953292847,0.30610463
13.93404996395111,0.306179
13.949437022209167,0.30587023
13.98262095451355,0.30574232
14.013916969299316,0.30576602
14.049435019493103,0.30553892
14.082610964775085,0.3024397
14.116089940071106,0.3039129
14.147514939308167,0.30122072
14.184419989585876,0.29892397
14.21626603603363,0.29860988
14.252802014350891,0.29788232
14.284142017364502,0.29787594
14.316062927246094,0.29851574
14.352797985076904,0.30310765
14.383675932884216,0.30261385
14.41612195968628,0.30054903
14.452968955039978,0.3021924
14.484380960464478,0.30099654
14.517189025878906,0.30080223
14.552909016609192,0.30040067
14.58654797077179,0.3007089
14.617437958717346,0.29805768
14.652464032173157,0.29973269
14.683489918708801,0.30064666
14.716463923454285,0.29842567
14.75252091884613,0.3000899
14.784438014030457,0.29756343
14.817243933677673,0.2979288
14.852669954299927,0.30043393
14.884199023246765,0.29775262
14.92264997959137,0.30099943
14.945367932319641,0.30092195
14.984689950942993,0.30416325
15.022740960121155,0.30158266
15.053576946258545,0.30149776
15.089335918426514,0.3035693
15.138929009437561,0.3048017
15.157189011573792,0.3064083
15.189350008964539,0.30563536
15.222410917282104,0.3026493
15.246783018112183,0.30215278
15.288154006004333,0.30305463
15.32276201248169,0.3025816
15.354455947875977,0.30170822
15.387341976165771,0.29992175
15.42271602153778,0.30163586
15.454638004302979,0.304967
15.492516994476318,0.30748725
15.516680002212524,0.3028827
15.574257016181946,0.3004602
15.589967966079712,0.29800966
15.641010999679565,0.28734145
15.655014991760254,0.30038542
15.691121935844421,0.30205756
15.741497993469238,0.2993621
15.755119919776917,0.29932478
15.78827702999115,0.3012662
15.827862977981567,0.30206352
15.875195026397705,0.30457595
15.889539957046509,0.30490458
15.922279000282288,0.30704826
15.956368923187256,0.3046681
15.987299919128418,0.30352274
16.023976922035217,0.30569395
16.057126998901367,0.30586147
16.091506004333496,0.30682942
16.12385094165802,0.3017273
16.157315015792847,0.30014643
16.192803978919983,0.29701823
16.225261926651,0.3031461
16.262858986854553,0.29896677
16.310402035713196,0.2989267
16.327945947647095,0.29669762
16.36251997947693,0.2957871
16.41098201274872,0.29517952
16.42489492893219,0.2969921
16.46312701702118,0.29474884
16.49453902244568,0.29167143
16.545023918151855,0.29441687
16.559193968772888,0.29454842
16.594758987426758,0.29118612
16.62645697593689,0.2907982
16.65715801715851,0.29243472
16.69284999370575,0.29507017
16.726805925369263,-1.0
16.754189014434814,-1.0
16.792186975479126,-1.0
16.82581102848053,0.29052305
16.853466987609863,-1.0
16.894532918930054,-1.0
16.927331924438477,0.28378645
16.95709002017975,0.28425133
16.994414925575256,0.28159624
17.032595992088318,0.28071252
17.05596697330475,0.2775558
17.097355008125305,0.28083542
17.133083939552307,0.2813854
17.162639021873474,0.28004554
17.195695996284485,0.28217387
17.2326899766922,0.2836471
17.262444019317627,0.2802169
17.294747948646545,0.27929196
17.32695996761322,0.2801758
17.36225700378418,0.2790256
17.41682994365692,0.28238082
17.432518005371094,0.2815769
17.46255099773407,0.27915645
17.491253972053528,0.28175828
17.53256893157959,0.2815504
17.562379956245422,0.28159928
17.595984935760498,0.28111205
17.633607029914856,0.2795379
17.682734966278076,0.27940673
17.697086930274963,0.2803481
17.734813928604126,0.28018686
17.764174938201904,0.27946022
17.797732949256897,0.27997872
17.83288598060608,0.28011194
17.863008975982666,0.27991727
17.89758801460266,0.27796003
17.9325989484787,0.28216416
17.964959025382996,0.28258312
18.00096297264099,0.28030196
18.03271496295929,0.28030276
18.064321994781494,0.28126678
18.101410031318665,0.28304473
18.13233995437622,0.2841586
18.165544033050537,0.283984
18.197598934173584,0.28372735
18.234352946281433,0.28195724
18.265821933746338,0.2843465
18.30265498161316,0.2818705
18.332306027412415,0.28453538
18.36635994911194,-1.0
18.395862936973572,-1.0
18.432667016983032,-1.0
18.465234994888306,0.29243046
18.49567997455597,0.28860298
18.534132957458496,0.29237455
18.56674301624298,0.28911886
18.602765917778015,0.29018688
18.63475501537323,0.2919748
18.666801929473877,0.29018307
18.70256197452545,0.29138446
18.735558032989502,0.28994647
18.76758897304535,0.29002625
18.803344011306763,0.28976706
18.83227300643921,0.2889577
18.865145921707153,0.29155523
18.902456998825073,0.2896961
18.934661984443665,0.29020524
18.966570019721985,0.29072338
19.00265097618103,0.28907898
19.03656792640686,0.29154196
19.072844982147217,0.28328094
19.102684020996094,0.28447703
19.13579797744751,0.28495637
19.172837018966675,0.28736526
19.20286798477173,0.29072642
19.239364981651306,0.2907079
19.26768696308136,0.29270634
19.30296301841736,0.2876475
19.336228013038635,0.2858217
19.367998003959656,0.28539643
19.40327501296997,0.2857169
19.43627095222473,0.28888148
19.47268295288086,0.28708276
19.503921031951904,0.2885395
19.537232995033264,0.28840804
19.573068976402283,0.28531858
19.605484008789062,0.28669372
19.640286922454834,0.28511998
19.672356009483337,0.28486818
19.704097032546997,0.28556564
19.736734986305237,0.28254655
19.772891998291016,0.28432268
19.80583393573761,0.28135687
19.84301197528839,0.2818361
19.87835693359375,0.2863625
19.90448796749115,0.28845182
19.942590951919556,0.28920746
19.972851991653442,0.28566724
20.006901025772095,0.28951952
20.04276394844055,0.29003462
20.072353959083557,0.2904725
20.10543394088745,0.29179576
20.14305603504181,0.2917879
20.172616958618164,0.29065982
20.212872982025146,0.28803238
20.242743015289307,0.28928098
20.27360999584198,0.28617805
20.30674397945404,0.28294855
20.34274995326996,0.28226602
20.378352999687195,0.2827569
20.41329598426819,0.28432143
20.434849977493286,0.284888
20.47584903240204,0.2854282
20.507840991020203,0.2896227
20.54439103603363,0.2898121
20.574012994766235,0.29482183
20.612913966178894,0.29347503
20.643011927604675,0.29521072
20.674624919891357,0.29601395
20.712779998779297,0.29424107
20.742669939994812,0.29657587
20.77680492401123,0.30407137
20.81282103061676,0.3031404
20.862118005752563,0.30245146
20.882571935653687,0.30310655
20.90419602394104,0.30693707
20.96224594116211,0.30769798
20.98258101940155,0.3109213
21.00461494922638,0.3110437
21.06296396255493,0.31466883
21.08245599269867,0.32068953
21.112932920455933,0.3299011
21.164318919181824,0.3366069
21.183602929115295,0.34301
21.205229997634888,0.34899217
21.24561595916748,0.35225365
21.282698035240173,0.36416546
21.330556988716125,0.36897656
21.34576392173767,0.37781367
21.383347988128662,0.38430452
21.430930972099304,0.39214623
21.46426296234131,0.3999834
21.482640981674194,0.4052211
21.51283895969391,0.41429934
21.54101300239563,0.42325157
21.582968950271606,0.4339348
21.631667017936707,0.4415932
21.647825002670288,0.44339234
21.674558997154236,0.44674975
21.73206603527069,0.46114314
21.746315956115723,0.47407398
21.78484797477722,0.5019689
21.833433032035828,0.51736534
21.86569392681122,0.5418092
21.88306999206543,0.5658462
21.906611919403076,0.58452034
21.949617981910706,0.5981207
22.00019896030426,0.61784077
22.033252954483032,0.63532096
22.053478956222534,0.65088594
22.077695965766907,0.6801222
22.133659958839417,0.7046619
22.150126934051514,0.7271268
22.177029967308044,0.74901396
22.23430299758911,0.7753044
22.252858996391296,0.7870818
22.3007709980011,0.80655485
22.314708948135376,0.8315116
22.353155970573425,0.8330332
22.401495933532715,0.8456989
22.41648495197296,0.86332697
22.468209981918335,0.8699236
22.487210988998413,0.8881385
22.53520703315735,0.9044333
22.551361918449402,0.93431556
22.578195929527283,0.9847882
22.635725021362305,0.9732556
22.652034997940063,0.9836831
22.67769992351532,0.99567
22.735723972320557,1.0007362
22.752278923988342,1.0095685
22.77950096130371,1.007024
22.815328001976013,1.0135108
22.85300099849701,1.0051943
22.88425302505493,1.0108922
22.91794502735138,1.0107297
22.94423198699951,1.0116062
22.98445999622345,1.0178541
23.02241802215576,1.0189002
23.070778965950012,1.0113804
23.085116028785706,1.0092665
23.122565984725952,1.0048026
23.152871966362,1.0145845
23.185943007469177,1.0101635
23.222267031669617,1.0053158
23.25272500514984,1.0055488
23.28672993183136,1.004239
23.322898030281067,1.0044509
23.37193500995636,0.9969779
23.40520691871643,0.9954328
23.42319095134735,0.99892575
23.44772696495056,1.0020441
23.492764949798584,1.0035938
23.522554993629456,1.0023052
23.572834968566895,0.9989437
23.592447996139526,0.9993192
23.6231290102005,0.99584275
23.67322301864624,0.9992272
23.692641973495483,0.99792534
23.72260594367981,0.98532116
23.773486971855164,0.9944325
23.793503999710083,0.9997914
23.81602394580841,1.0045011
23.855783939361572,0.9995005
23.893375992774963,0.9979694
23.928650975227356,0.991464
