Timestamp,ForceData
0.0,-0.22906865,-0.17614022,-0.22787897,0.016201032,-0.022215905,-0.005006565
0.1360350000031758,-0.27245024,-0.15724191,-0.22424844,0.015144145,-0.027532088,-0.0038071852
0.26802399998996407,-0.2562454,-0.118653685,-0.25193474,0.011198385,-0.025169866,-0.0043705385
0.3720690000045579,-0.24892174,-0.21488468,-0.17959948,0.01996187,-0.026105495,-0.004719315
0.5040450000087731,-0.26317576,-0.15043662,-0.23116231,0.014339326,-0.026733221,-0.004648624
0.6400769999891054,-0.2681591,-0.15607353,-0.2247343,0.015019966,-0.027045252,-0.0036988538
0.7721639999945182,-0.22632861,-0.19966215,-0.22409354,0.01817376,-0.02163756,-0.006024493
0.9080569999932777,-0.22578146,-0.2068998,-0.1914025,0.01872181,-0.02327119,-0.005922584
1.0080639999941923,-0.2591311,-0.14223024,-0.22648251,0.013458325,-0.025794508,-0.003488211
1.140084000013303,-0.20081195,-0.20349458,-0.23165883,0.018248929,-0.018933998,-0.0071925204
1.2760800000105519,-0.26948556,-0.15395887,-0.23592353,0.014933309,-0.02679965,-0.0039146226
1.3762010000064038,-0.24574415,-0.19836794,-0.18222599,0.018236874,-0.025424303,-0.0043942314
1.5080920000036713,-0.21933429,-0.23347653,-0.17749661,0.021083718,-0.022434713,-0.0057724994
1.6121609999972861,-0.24192311,-0.18602282,-0.21554247,0.017194776,-0.024382891,-0.005681066
1.7441110000072513,-0.195733,-0.18920884,-0.20514362,0.016607394,-0.019496204,-0.006018771
1.8441410000086762,-0.20335099,-0.17170185,-0.16893683,0.014737746,-0.022035705,-0.005107833
1.9801190000143833,-0.20599271,-0.18355441,-0.17952868,0.016167453,-0.021724539,-0.00483991
2.1121489999932237,-0.22555995,-0.13294952,-0.18392044,0.011631837,-0.023885982,-0.00310619
2.2121489999990445,-0.19656183,-0.19799829,-0.18338364,0.017291939,-0.02047746,-0.006376682
2.3481510000128765,-0.17960352,-0.19290428,-0.1712936,0.016424282,-0.019331755,-0.0060324203
2.4801490000099875,-0.23229322,-0.12347481,-0.1683273,0.010700656,-0.025814207,-0.0030812752
2.584185999992769,-0.18570141,-0.21553263,-0.14444639,0.018580174,-0.0206043,-0.0051982086
2.7161750000086613,-0.18711041,-0.19409871,-0.17452443,0.016625037,-0.01939817,-0.005517585
2.8521680000121705,-0.17555785,-0.18783078,-0.18043494,0.015873296,-0.01839866,-0.006216524
2.984335999994073,-0.17972896,-0.18863249,-0.1799033,0.015966533,-0.01884775,-0.006324915
3.12021300001652,-0.18710074,-0.15219967,-0.16595249,0.012447497,-0.020655932,-0.0052992236
3.220224999997299,-0.20588854,-0.15400398,-0.16173011,0.013008116,-0.023113685,-0.0049532633
