Timestamp,ForceData
0.0,-0.03221127,-0.0317135,-0.2641907,-0.0010790247,-0.006188022,-0.005551709
0.13200000001234002,-0.04951958,-0.05719717,-0.22154525,0.0014181789,-0.008388059,-0.003983451
0.2682310000236612,-0.03270338,-0.058938682,-0.26235396,0.0017272662,-0.005820157,-0.005651308
0.40002300002379343,-0.01306643,-0.05784434,-0.26820433,0.00128459,-0.0025769342,-0.005450813
0.5000580000050832,-0.026939612,-0.079382434,-0.2281694,0.003360575,-0.005163105,-0.0037378948
0.6360340000246651,-0.024033096,-0.044784576,-0.2640489,0.000113165006,-0.0045961756,-0.005429996
0.7681600000069011,-0.02229343,-0.07206291,-0.23787107,0.0025411677,-0.004757421,-0.004604159
0.8680770000210032,-0.0316849,-0.05119823,-0.24635486,0.00071928464,-0.0059679467,-0.0048130285
1.0040460000163876,-0.032902505,-0.06288269,-0.23996857,0.0017675217,-0.005957501,-0.0051166993
1.1360470000072382,-0.010783602,-0.076030806,-0.25642803,0.0029121544,-0.0026900638,-0.005609913
1.2400740000011865,-0.018426064,-0.08266263,-0.23879695,0.0035310816,-0.0040516127,-0.0049847644
1.372194000025047,-0.030000653,-0.06372625,-0.24795324,0.0020138752,-0.004920425,-0.004877357
1.4722150000161491,-0.022661936,-0.06329873,-0.24767199,0.0017179903,-0.004790472,-0.00532612
1.6082730000198353,-0.0015805848,-0.087397985,-0.2583896,0.003823815,-0.0015185643,-0.0061044525
1.7081070000131149,-0.032902505,-0.06288269,-0.23996857,0.0017675217,-0.005957501,-0.0051166993
1.8401000000012573,-0.026287999,-0.07401456,-0.2484113,0.0029944684,-0.0042325277,-0.005279241
1.9761060000164434,-0.022661936,-0.06329873,-0.24767199,0.0017179903,-0.004790472,-0.00532612
2.1081020000274293,-0.04694813,-0.058666036,-0.21871606,0.0014610272,-0.00827636,-0.003978161
2.2121310000075027,-0.015113983,-0.05682674,-0.26491216,0.0010856967,-0.0034784842,-0.005946083
2.344133000005968,-0.02726024,-0.08462168,-0.2302927,0.0036901664,-0.0052471478,-0.0050616395
2.4803150000225287,-0.008886445,-0.1032199,-0.23075032,0.00533518,-0.0028262306,-0.0047765654
2.5801360000041313,-0.0054749884,-0.07754813,-0.25715992,0.0028882902,-0.002247991,-0.005722774
2.712154000008013,-0.018074434,-0.06575732,-0.24730289,0.0018794518,-0.0039373953,-0.004819123
2.8481810000084806,-0.037816968,-0.04441333,-0.2479927,0.00013312511,-0.0062619913,-0.0048285704
2.9803370000154246,-0.0054749884,-0.07754813,-0.25715992,0.0028882902,-0.002247991,-0.005722774
3.116182000027038,-0.01063839,-0.063267246,-0.24280968,0.0013400074,-0.0026382226,-0.004904134
3.2162070000194944,-0.018034648,-0.09143518,-0.2290785,0.004355019,-0.0040130485,-0.004260836
3.3481980000215117,-0.014485281,-0.06571998,-0.2560027,0.0019304734,-0.0033768583,-0.005208088
3.4841860000160523,-0.009405773,-0.12078032,-0.29397342,0.008371508,-0.0009450186,-0.0058605205
3.620293000014499,-0.007977765,-0.15155351,-0.34229082,0.01231969,0.001458792,-0.005760012
3.720225000026403,0.038160194,-0.10675522,-0.3527719,0.0068027508,0.003703041,-0.005925311
3.8522130000055768,0.17761207,-0.15309438,-0.39211652,0.008671468,0.018791242,-0.0072516035
3.988212000025669,0.4597002,-0.14643916,-0.55177224,0.004964223,0.047978863,-0.010315193
4.12033300002804,0.68078595,-0.15316392,-0.6491215,0.0030849855,0.07312848,-0.011153681
4.2564320000237785,1.0556957,-0.10848832,-0.8544485,-0.0048105065,0.11524274,-0.010315968
4.388423000025796,1.4551483,-0.14671594,-1.0464188,-0.0054704417,0.15955496,-0.010972349
4.52424300002167,1.8226898,-0.20602739,-1.1772703,-0.0038950387,0.19593574,-0.012058644
4.62427500000922,1.9774905,-0.20653738,-1.2310838,-0.005497234,0.2108332,-0.01152171
4.756262000009883,2.1450362,-0.22884358,-1.2789645,-0.005373867,0.22719492,-0.012191353
4.892268000025069,2.2808447,-0.24372058,-1.3046743,-0.0052958224,0.23962057,-0.011393143
5.02444400000968,2.3363206,-0.2383981,-1.3272338,-0.006292315,0.24445339,-0.011551781
5.160303000011481,2.4235456,-0.23911917,-1.353209,-0.0066505913,0.2503288,-0.011179535
5.2602980000083335,2.4335113,-0.26680773,-1.3375106,-0.0045872647,0.25312707,-0.011184452
5.39630500000203,2.4012125,-0.2161327,-1.3450714,-0.008639658,0.24891657,-0.010860799
