Timestamp,Transform
0.0,0.9954149,0.06928041,0.065950975,0.0,-0.0039556837,0.71871465,-0.69529384,0.0,-0.09557018,0.691845,0.71569335,0.0,0.056541823,-0.018045867,-0.029765137,1.0
0.03333679199567996,0.99556863,0.06757601,0.06539602,0.0,-0.0031145092,0.7187336,-0.6952785,0.0,-0.09398648,0.69199383,0.71575916,0.0,0.056621514,-0.017788576,-0.02959861,0.99999994
0.0666737919964362,0.9957771,0.06406505,0.06575633,0.0,-0.0002712776,0.7183082,-0.6957249,0.0,-0.091804974,0.69276905,0.7152922,0.0,0.05690397,-0.017558508,-0.029617306,1.0000001
0.10001062499941327,0.9958705,0.062383227,0.06595791,0.0,0.0010673028,0.7184249,-0.6956036,0.0,-0.09077982,0.69280154,0.71539164,0.0,0.05712344,-0.017361008,-0.029494062,1.0
0.13334733300143853,0.99589,0.062242072,0.06579487,0.0,0.0009956864,0.7188803,-0.6951331,0.0,-0.09056517,0.6923417,0.7158638,0.0,0.057074293,-0.017352432,-0.029377937,1.0
0.16668429199489765,0.9958575,0.0630405,0.065528944,0.0,0.00021809248,0.7189997,-0.69501036,0.0,-0.090929106,0.6921455,0.7160074,0.0,0.056957863,-0.017536249,-0.029391192,1.0
0.20002116699470207,0.9958738,0.06378304,0.06455384,0.0,-0.0009707706,0.71878767,-0.69522893,0.0,-0.09074433,0.69229764,0.71588373,0.0,0.05714836,-0.017947601,-0.02949392,1.0
0.26669487499748357,0.99583095,0.0655695,0.06341476,0.0,-0.0029783214,0.7181985,-0.6958319,0.0,-0.09116974,0.69274205,0.71539956,0.0,0.05723445,-0.018372903,-0.029560111,1.0
0.3000316669931635,0.99581796,0.066075906,0.063092306,0.0,-0.0035782729,0.7182682,-0.69575703,0.0,-0.09128999,0.6926216,0.71550083,0.0,0.05730116,-0.018540988,-0.029616855,1.0
0.33336854199296795,0.99583346,0.06614399,0.062775925,0.0,-0.0038255663,0.71809417,-0.6959353,0.0,-0.09111098,0.6927956,0.7153552,0.0,0.057366643,-0.018624913,-0.029800797,0.99999994
0.3667054580000695,0.995851,0.065778166,0.06288259,0.0,-0.003459774,0.71788627,-0.6961518,0.0,-0.090934135,0.69304585,0.7151353,0.0,0.057324532,-0.018486585,-0.02988676,1.0
0.40004224999574944,0.9958559,0.065375604,0.06322315,0.0,-0.0029239703,0.71783006,-0.6962122,0.0,-0.09089879,0.6931421,0.7150465,0.0,0.057301685,-0.018409137,-0.030233264,1.0
0.4333791669923812,0.99588436,0.06462058,0.06354951,0.0,-0.002122408,0.7176087,-0.69644314,0.0,-0.09060826,0.693442,0.71479243,0.0,0.057221804,-0.018299209,-0.030743733,1.0
0.46671595799853094,0.9959371,0.063200444,0.064147815,0.0,-0.0006263694,0.717192,-0.6968752,0.0,-0.09004914,0.6940038,0.7143178,0.0,0.05719366,-0.018008124,-0.031272992,1.0
0.5000528749951627,0.99599504,0.061294448,0.0650916,0.0,0.0014368234,0.7169558,-0.69711715,0.0,-0.089397214,0.6944188,0.7139963,0.0,0.057208255,-0.017834403,-0.031795822,1.0
0.6000633749936242,0.99613374,0.06070613,0.06350174,0.0,0.0007614239,0.71684563,-0.6972314,0.0,-0.08784718,0.6945841,0.714028,0.0,0.05604282,-0.017197605,-0.03328679,0.99999994
0.6334001249924768,0.9962118,0.06120643,0.061772604,0.0,-0.0009220882,0.7177497,-0.69630057,0.0,-0.08695535,0.69360596,0.71508723,0.0,0.055287242,-0.016996328,-0.033798013,0.99999994
0.6667370829964057,0.9963468,0.06086566,0.059905026,0.0,-0.0021659976,0.7192447,-0.69475347,0.0,-0.08537301,0.6920856,0.7167491,0.0,0.054503307,-0.01694412,-0.034457043,1.0
0.7000739579962101,0.99645364,0.06066756,0.0583065,0.0,-0.0032489116,0.7201609,-0.6937994,0.0,-0.084081195,0.69114953,0.7178041,0.0,0.053802017,-0.016997311,-0.03511834,1.0
0.73341074999189,0.99651194,0.061621346,0.056275707,0.0,-0.0054282756,0.72078824,-0.693134,0.0,-0.08327473,0.69041085,0.71860856,0.0,0.053036492,-0.0172235,-0.03581746,1.0
